term,date,volume
Instagram,2025-02-20,1.2554
Instagram,2025-02-21,1.5096
Instagram,2025-02-22,1.1598
Instagram,2025-02-23,1.1276
Instagram,2025-02-24,1.2801
Instagram,2025-02-25,1.3501
Instagram,2025-02-26,1.6505
Instagram,2025-02-27,1.8053
Instagram,2025-02-28,1.7666
Instagram,2025-03-01,1.1328
Instagram,2025-03-02,1.1177
Instagram,2025-03-03,1.4527
Instagram,2025-03-04,1.6453
Instagram,2025-03-05,1.4144
Instagram,2025-03-06,1.5969
Instagram,2025-03-07,1.4229
Instagram,2025-03-08,1.2642
Instagram,2025-03-09,1.6303
Instagram,2025-03-10,1.5041
Instagram,2025-03-11,1.6464
Instagram,2025-03-12,1.7051
Instagram,2025-03-13,1.5475
Instagram,2025-03-14,1.4319
Instagram,2025-03-15,1.3604
Instagram,2025-03-16,1.1852
Instagram,2025-03-17,1.5353
Instagram,2025-03-18,1.4262
Instagram,2025-03-19,1.3882
Instagram,2025-03-20,1.4148
Instagram,2025-03-21,1.3361
Instagram,2025-03-22,1.8964
Instagram,2025-03-23,1.4575
Instagram,2025-03-24,1.6914
Instagram,2025-03-25,1.5694
Instagram,2025-03-26,1.28
Instagram,2025-03-27,1.6273
Instagram,2025-03-28,1.7341
Instagram,2025-03-29,1.1804
Instagram,2025-03-30,1.5025
Instagram,2025-03-31,1.5027
Instagram,2025-04-01,1.7881
Instagram,2025-04-02,2.16
Instagram,2025-04-03,1.5197
Instagram,2025-04-04,1.8138
Instagram,2025-04-05,1.1842
Instagram,2025-04-06,1.1383
Instagram,2025-04-07,1.5212
Instagram,2025-04-08,1.6116
Instagram,2025-04-09,1.6208
Instagram,2025-04-10,1.5979
Instagram,2025-04-11,1.578
Instagram,2025-04-12,1.1901
Instagram,2025-04-13,1.2318
Instagram,2025-04-14,1.93
Instagram,2025-04-15,1.6924
Instagram,2025-04-16,1.7764
Instagram,2025-04-17,1.503
Instagram,2025-04-18,1.4702
Instagram,2025-04-19,1.3812
Instagram,2025-04-20,1.2994
Instagram,2025-04-21,1.9355
Instagram,2025-04-22,1.4147
Instagram,2025-04-23,1.6726
Instagram,2025-04-24,1.5545
Instagram,2025-04-25,1.321
Instagram,2025-04-26,1.6178
Instagram,2025-04-27,1.6897
Instagram,2025-04-28,1.7431
Instagram,2025-04-29,1.5987
Instagram,2025-04-30,1.7262
Instagram,2025-05-01,2.1083
Instagram,2025-05-02,1.5998
Instagram,2025-05-03,1.3392
Instagram,2025-05-04,1.4139
Instagram,2025-05-05,1.8665
Instagram,2025-05-06,1.5603
Instagram,2025-05-07,1.6633
Instagram,2025-05-08,1.572
Instagram,2025-05-09,1.2734
Instagram,2025-05-10,1.0925
Instagram,2025-05-11,1.2981
Instagram,2025-05-12,1.8565
Instagram,2025-05-13,1.5049
Instagram,2025-05-14,1.3786
Instagram,2025-05-15,1.4055
Instagram,2025-05-16,1.5581
Instagram,2025-05-17,1.1741
Instagram,2025-05-18,1.0123
Instagram,2025-05-19,1.7755
Instagram,2025-05-20,1.5612
Instagram,2025-05-21,1.3173
Instagram,2025-05-22,1.3113
Instagram,2025-05-23,1.7876
Instagram,2025-05-24,1.5046
Instagram,2025-05-25,1.4389
Instagram,2025-05-26,1.179
Instagram,2025-05-27,1.9125
Instagram,2025-05-28,1.7636
Instagram,2025-05-29,1.7086
Instagram,2025-05-30,1.5583
Instagram,2025-05-31,1.4372
Instagram,2025-06-01,1.1829
Instagram,2025-06-02,1.5653
Instagram,2025-06-03,1.6447
Instagram,2025-06-04,1.9534
Instagram,2025-06-05,1.587
Instagram,2025-06-06,1.4726
Instagram,2025-06-07,1.232
Instagram,2025-06-08,1.2205
Instagram,2025-06-09,1.6946
Instagram,2025-06-10,1.5136
Instagram,2025-06-11,1.7146
Instagram,2025-06-12,2.2338
Instagram,2025-06-13,1.8545
Instagram,2025-06-14,1.2697
Instagram,2025-07-02,1.4046
Instagram,2025-07-03,1.6745
Instagram,2025-07-04,1.2517
Instagram,2025-07-05,1.4295
Instagram,2025-07-06,1.2559
Instagram,2025-07-07,1.5818
Instagram,2025-07-08,1.8288
Instagram,2025-07-09,1.7435
Instagram,2025-07-10,1.991
Instagram,2025-07-11,1.8063
Instagram,2025-07-12,1.2495
Instagram,2025-07-13,1.2065
Instagram,2025-07-14,1.8932
Instagram,2025-07-15,1.9872
Instagram,2025-07-16,1.64
Instagram,2025-07-17,1.6042
Instagram,2025-07-18,1.7937
Instagram,2025-07-19,1.2566
Instagram,2025-07-20,1.7154
Instagram,2025-07-21,1.8832
Instagram,2025-07-22,2.2875
Instagram,2025-07-23,2.0709
Instagram,2025-07-24,1.7888
Instagram,2025-07-25,2.0999
Instagram,2025-07-26,1.3483
Instagram,2025-07-27,1.3507
Instagram,2025-07-28,1.7678
Instagram,2025-07-29,1.902
Instagram,2025-07-30,1.5395
Instagram,2025-07-31,1.8725
Instagram,2025-08-01,1.604
Instagram,2025-08-02,1.609
Instagram,2025-08-03,1.2994
Instagram,2025-08-04,1.5629
Instagram,2025-08-05,1.8399
Instagram,2025-08-06,1.9749
Instagram,2025-08-07,1.8331
Instagram,2025-08-08,1.6901
Instagram,2025-08-09,1.5082
Instagram,2025-08-10,1.3262
Instagram,2025-08-11,1.708
Instagram,2025-08-12,2.3253
Instagram,2025-08-13,1.7262
Instagram,2025-08-14,1.9668
Instagram,2025-08-15,1.9813
Instagram,2025-08-16,1.378
Instagram,2025-08-17,1.479
Instagram,2025-08-18,1.6805
Instagram,2025-08-19,1.7186
Instagram,2025-08-20,1.876
Instagram,2025-08-21,1.9942
Instagram,2025-08-22,1.6627
Instagram,2025-08-23,1.3071
Instagram,2025-08-24,1.3242
Instagram,2025-08-25,1.8228
Instagram,2025-08-26,2.108
Instagram,2025-08-27,2.2276
Instagram,2025-08-28,1.7292
Instagram,2025-08-29,1.6065
Instagram,2025-08-30,1.3515
Instagram,2025-08-31,1.2711
Instagram,2025-09-01,1.1887
Instagram,2025-09-02,2.1105
Instagram,2025-09-03,1.9227
Instagram,2025-09-04,1.7472
Instagram,2025-09-05,1.5904
Instagram,2025-09-06,1.3053
Instagram,2025-09-07,1.0775
Instagram,2025-09-08,1.6081
Instagram,2025-09-09,1.6791
Instagram,2025-09-10,1.5355
Instagram,2025-09-11,1.578
Instagram,2025-09-12,1.7393
Instagram,2025-09-13,1.4464
Instagram,2025-09-14,1.581
Instagram,2025-09-15,2.2428
Instagram,2025-09-16,1.7911
Instagram,2025-09-17,1.7099
Instagram,2025-09-18,1.6399
Instagram,2025-09-19,1.5582
Instagram,2025-09-20,1.4149
Instagram,2025-09-21,1.5637
Instagram,2025-09-22,1.4516
Instagram,2025-09-23,1.5619
Instagram,2025-09-24,1.8776
Instagram,2025-09-25,1.4795
Instagram,2025-09-26,1.806
Instagram,2025-09-27,1.1555
Instagram,2025-09-28,1.7183
Instagram,2025-09-29,1.7423
Instagram,2025-09-30,1.6943
Instagram,2025-10-01,1.693
Instagram,2025-10-02,1.8154
Instagram,2025-10-03,1.5987
Instagram,2025-10-04,1.4383
Instagram,2025-10-05,1.3149
Instagram,2025-10-06,1.7897
Instagram,2025-10-07,1.6632
Instagram,2025-10-08,1.7059
Instagram,2025-10-09,1.6694
Instagram,2025-10-10,1.442
Instagram,2025-10-11,1.2235
Instagram,2025-10-12,1.6188
Instagram,2025-10-13,1.8322
Instagram,2025-10-14,1.8311
Instagram,2025-10-15,1.5922
Instagram,2025-10-16,1.4591
Instagram,2025-10-17,1.3868
Instagram,2025-10-18,1.1334
Instagram,2025-10-19,1.3978
Instagram,2025-10-20,1.6018
Instagram,2025-10-21,1.5607
Instagram,2025-10-22,1.3313
Instagram,2025-10-23,1.4708
Instagram,2025-10-24,1.6653
Instagram,2025-10-25,1.395
Instagram,2025-10-26,1.0614
Instagram,2025-10-27,1.3102
Instagram,2025-10-28,1.5087
Instagram,2025-10-29,1.3848
Instagram,2025-10-30,1.3855
Instagram,2025-10-31,1.4681
Instagram,2025-11-01,1.1452
Instagram,2025-11-02,0.9603
Instagram,2025-11-03,1.5963
Instagram,2025-11-04,1.9447
Instagram,2025-11-05,1.5759
Instagram,2025-11-06,1.3945
Instagram,2025-11-07,1.4852
Instagram,2025-11-08,1.4036
Instagram,2025-11-09,1.1935
Instagram,2025-11-10,1.5019
Instagram,2025-11-11,1.6133
Instagram,2025-11-12,1.5763
Instagram,2025-11-13,1.4239
Instagram,2025-11-14,1.5521
Instagram,2025-11-15,1.3276
Instagram,2025-11-16,1.0966
Instagram,2025-11-17,1.282
Instagram,2025-11-18,1.5286
Instagram,2025-11-19,1.9322
Instagram,2025-11-20,1.8493
Instagram,2025-11-21,1.7883
Instagram,2025-11-22,1.204
Instagram,2025-11-23,1.0107
Instagram,2025-11-24,1.669
Instagram,2025-11-25,1.4725
Instagram,2025-11-26,1.3142
Instagram,2025-11-27,1.1482
Instagram,2025-11-28,1.1607
Instagram,2025-11-29,1.0628
Instagram,2025-11-30,1.2176
Instagram,2025-12-01,1.6466
Instagram,2025-12-02,1.6348
Instagram,2025-12-03,1.6853
Instagram,2025-12-04,1.4837
Instagram,2025-12-05,1.3618
Instagram,2025-12-06,1.8219
Instagram,2025-12-07,1.2495
Instagram,2025-12-08,1.4
Instagram,2025-12-09,1.7979
Instagram,2025-12-10,1.9784
Instagram,2025-12-11,1.8663
Instagram,2025-12-12,1.4974
Instagram,2025-12-13,1.6852
Instagram,2025-12-14,1.1477
Instagram,2025-12-15,1.6439
Instagram,2025-12-16,1.7891
Instagram,2025-12-17,1.6795
Instagram,2025-12-18,1.4234
Instagram,2025-12-19,1.6029
Instagram,2025-12-20,1.5019
Instagram,2025-12-21,1.7059
Instagram,2025-12-22,1.9148
Instagram,2025-12-23,1.9244
Instagram,2025-12-24,1.4572
Instagram,2025-12-25,1.3549
Instagram,2025-12-26,2.1586
Instagram,2025-12-27,1.5906
Instagram,2025-12-28,1.2863
Instagram,2025-12-29,1.6516
Instagram,2025-12-30,1.5128
Instagram,2025-12-31,1.6255
Instagram,2026-01-01,1.2625
Instagram,2026-01-02,2.2374
Instagram,2026-01-03,1.5459
Instagram,2026-01-04,1.2192
Instagram,2026-01-05,1.6642
Instagram,2026-01-06,1.5621
Instagram,2026-01-07,1.7005
Instagram,2026-01-08,1.877
Instagram,2026-01-09,1.8937
Instagram,2026-01-10,1.5155
Instagram,2026-01-11,1.7171
Instagram,2026-01-12,1.7747
Instagram,2026-01-13,1.5946
Instagram,2026-01-14,1.563
Instagram,2026-01-15,1.3684
Instagram,2026-01-16,1.62
Instagram,2026-01-17,1.3494
Instagram,2026-01-18,1.3257
Instagram,2026-01-19,1.3972
Instagram,2026-01-20,1.9931
Instagram,2026-01-21,1.7343
Instagram,2026-01-22,1.5689
Instagram,2026-01-23,1.7762
Instagram,2026-01-24,1.3376
Instagram,2026-01-25,1.1865
Instagram,2026-01-26,1.3776
Instagram,2026-01-27,1.7934
Instagram,2026-01-28,1.5877
Instagram,2026-01-29,1.6248
Instagram,2026-01-30,1.5405
Instagram,2026-01-31,1.7735
Instagram,2026-02-01,1.1252
Instagram,2026-02-02,1.5788
Instagram,2026-02-03,1.5517
Instagram,2026-02-04,1.7957
Instagram,2026-02-05,1.9159
Instagram,2026-02-06,1.7726
Instagram,2026-02-07,1.5287
Instagram,2026-02-08,2.2139
Instagram,2026-02-09,2.1725
Instagram,2026-02-10,2.6428
Instagram,2026-02-11,2.5553
Instagram,2026-02-12,2.2275
Instagram,2026-02-13,1.8665
Instagram,2026-02-14,1.6981
Instagram,2026-02-15,1.4131
Instagram,2026-02-16,1.4941
Instagram,2026-02-17,1.8708
Instagram,2026-02-18,2.2765
Instagram,2026-02-19,1.8402
Instagram,2026-02-20,1.8214
Instagram,2026-02-21,1.3076
Instagram,2026-02-22,1.1393
Instagram,2026-02-23,1.9309
Instagram,2026-02-24,1.712
Instagram,2026-02-25,1.4823
Instagram,2026-02-26,1.7264
Instagram,2026-02-27,1.8573
Instagram,2026-02-28,1.1801
Instagram,2026-03-01,1.1425
Instagram,2026-03-02,1.4301
Instagram,2026-03-03,1.5527
Instagram,2026-03-04,1.42
Instagram,2026-03-05,1.7546
Instagram,2026-03-06,1.6275
Instagram,2026-03-07,1.1399
Instagram,2026-03-08,1.3871
Instagram,2026-03-09,1.8218
Instagram,2026-03-10,1.6499
Instagram,2026-03-11,1.2734
Instagram,2026-03-12,1.7272
Instagram,2026-03-13,1.6961
Instagram,2026-03-14,1.1495
Instagram,2026-03-15,1.4214
Instagram,2026-03-16,1.7926
Instagram,2026-03-17,1.4291
Instagram,2026-03-18,1.5563
Instagram,2026-03-19,1.517
Instagram,2026-03-20,1.8568
Instagram,2026-03-21,1.4846
Instagram,2026-03-22,1.6063
Instagram,2026-03-23,2.0524
Instagram,2026-03-24,1.673
Instagram,2026-03-25,1.9897
Instagram,2026-03-26,1.837
Instagram,2026-03-27,1.8554
Instagram,2026-03-28,1.0992
Instagram,2026-03-29,1.0134
Instagram,2026-03-30,1.5151
Instagram,2026-03-31,1.2408
YouTube,2023-10-01,0.5442
YouTube,2023-10-02,0.6766
YouTube,2023-10-03,0.6257
YouTube,2023-10-04,0.7268
YouTube,2023-10-05,0.6923
YouTube,2023-10-06,0.7251
YouTube,2023-10-07,0.571
YouTube,2023-10-08,0.5038
YouTube,2023-10-09,0.6812
YouTube,2023-10-10,0.6587
YouTube,2023-10-11,0.6772
YouTube,2023-10-12,0.8383
YouTube,2023-10-13,0.7067
YouTube,2023-10-14,0.7782
YouTube,2023-10-15,0.6143
YouTube,2023-10-16,0.7574
YouTube,2023-10-17,0.7826
YouTube,2023-10-18,0.7286
YouTube,2023-10-19,0.6819
YouTube,2023-10-20,0.7334
YouTube,2023-10-21,0.599
YouTube,2023-10-22,0.5331
YouTube,2023-10-23,0.6106
YouTube,2023-10-24,0.6389
YouTube,2023-10-25,0.7085
YouTube,2023-10-26,0.8279
YouTube,2023-10-27,0.7603
YouTube,2023-10-28,0.5859
YouTube,2023-10-29,0.542
YouTube,2023-10-30,0.7124
YouTube,2023-10-31,0.7376
YouTube,2023-11-01,0.8073
YouTube,2023-11-02,0.7993
YouTube,2023-11-03,0.7316
YouTube,2023-11-04,0.679
YouTube,2023-11-05,0.5323
YouTube,2023-11-06,0.6431
YouTube,2023-11-07,0.6551
YouTube,2023-11-08,0.6515
YouTube,2023-11-09,0.6616
YouTube,2023-11-10,0.6888
YouTube,2023-11-11,0.6824
YouTube,2023-11-12,0.5934
YouTube,2023-11-13,0.5748
YouTube,2023-11-14,0.7117
YouTube,2023-11-15,0.7374
YouTube,2023-11-16,0.7056
YouTube,2023-11-17,0.6554
YouTube,2023-11-18,0.5556
YouTube,2023-11-19,0.5309
YouTube,2023-11-20,0.6104
YouTube,2023-11-21,0.6787
YouTube,2023-11-22,0.7196
YouTube,2023-11-23,0.5922
YouTube,2023-11-24,0.5408
YouTube,2023-11-25,0.4764
YouTube,2023-11-26,0.5331
YouTube,2023-11-27,0.6804
YouTube,2023-11-28,0.7159
YouTube,2023-11-29,0.6588
YouTube,2023-11-30,0.6437
YouTube,2023-12-01,0.8462
YouTube,2023-12-02,0.674
YouTube,2023-12-03,0.4869
YouTube,2023-12-04,0.6638
YouTube,2023-12-05,0.8057
YouTube,2023-12-06,0.7763
YouTube,2023-12-07,0.7563
YouTube,2023-12-08,0.7946
YouTube,2023-12-09,0.6152
YouTube,2023-12-10,0.668
YouTube,2023-12-11,0.7176
YouTube,2023-12-12,0.6709
YouTube,2023-12-13,0.7225
YouTube,2023-12-14,0.6592
YouTube,2023-12-15,0.6748
YouTube,2023-12-16,0.6953
YouTube,2023-12-17,0.634
YouTube,2023-12-18,0.7643
YouTube,2023-12-19,0.6663
YouTube,2023-12-20,0.714
YouTube,2023-12-21,0.6419
YouTube,2023-12-22,0.668
YouTube,2023-12-23,0.6437
YouTube,2023-12-24,0.6041
YouTube,2023-12-25,0.6617
YouTube,2023-12-26,0.6786
YouTube,2023-12-27,0.7153
YouTube,2023-12-28,0.6765
YouTube,2023-12-29,0.6432
YouTube,2023-12-30,0.614
YouTube,2023-12-31,0.6117
YouTube,2024-01-01,0.5875
YouTube,2024-01-02,0.6508
YouTube,2024-01-03,0.7537
YouTube,2024-01-04,0.6883
YouTube,2024-01-05,0.7172
YouTube,2024-01-06,0.585
YouTube,2024-01-07,0.5987
YouTube,2024-01-08,0.655
YouTube,2024-01-09,0.7732
YouTube,2024-01-10,0.6855
YouTube,2024-01-11,0.7893
YouTube,2024-01-12,0.724
YouTube,2024-01-13,0.6521
YouTube,2024-01-14,0.5873
YouTube,2024-01-15,0.6259
YouTube,2024-01-16,0.6351
YouTube,2024-01-17,0.7239
YouTube,2024-01-18,0.7112
YouTube,2024-01-19,0.8511
YouTube,2024-01-20,0.6005
YouTube,2024-01-21,0.6112
YouTube,2024-01-22,0.7199
YouTube,2024-01-23,0.6948
YouTube,2024-01-24,0.6706
YouTube,2024-01-25,0.736
YouTube,2024-01-26,0.7056
YouTube,2024-01-27,0.7011
YouTube,2024-01-28,0.643
YouTube,2024-01-29,0.673
YouTube,2024-01-30,0.7473
YouTube,2024-01-31,0.8639
YouTube,2024-02-01,0.8346
YouTube,2024-02-02,0.8237
YouTube,2024-02-03,0.8512
YouTube,2024-02-04,0.7209
YouTube,2024-02-05,0.804
YouTube,2024-02-06,0.7331
YouTube,2024-02-07,0.6443
YouTube,2024-02-08,0.7124
YouTube,2024-02-09,0.8243
YouTube,2024-02-10,0.7558
YouTube,2024-02-11,0.6298
YouTube,2024-02-12,0.8053
YouTube,2024-02-13,0.8296
YouTube,2024-02-14,0.7321
YouTube,2024-02-15,0.7298
YouTube,2024-02-16,0.901
YouTube,2024-02-17,0.7307
YouTube,2024-02-18,0.6053
YouTube,2024-02-19,0.7556
YouTube,2024-02-20,0.7936
YouTube,2024-02-21,0.8262
YouTube,2024-02-22,0.6961
YouTube,2024-02-23,0.6936
YouTube,2024-02-24,0.6388
YouTube,2024-02-25,0.6234
YouTube,2024-02-26,0.7465
YouTube,2024-02-27,0.8677
YouTube,2024-02-28,0.6777
YouTube,2024-02-29,0.6401
YouTube,2024-03-01,0.7948
YouTube,2024-03-02,0.6912
YouTube,2024-03-03,0.6136
YouTube,2024-03-04,0.6926
YouTube,2024-03-05,0.6597
YouTube,2024-03-06,0.7513
YouTube,2024-03-07,0.6623
YouTube,2024-03-08,0.8609
YouTube,2024-03-09,0.7546
YouTube,2024-03-10,0.7361
YouTube,2024-03-11,0.6788
YouTube,2024-03-12,1.2301
YouTube,2024-03-13,0.8844
YouTube,2024-03-14,0.8075
YouTube,2024-03-15,0.6773
YouTube,2024-03-16,0.6121
YouTube,2024-03-17,0.7438
YouTube,2024-03-18,0.686
YouTube,2024-03-19,0.8074
YouTube,2024-03-20,0.6589
YouTube,2024-03-21,0.6735
YouTube,2024-03-22,0.597
YouTube,2024-03-23,0.652
YouTube,2024-03-24,0.5757
YouTube,2024-03-25,0.6332
YouTube,2024-03-26,0.8595
YouTube,2024-03-27,0.6781
YouTube,2024-03-28,0.6182
YouTube,2024-03-29,0.7893
YouTube,2024-03-30,0.6324
YouTube,2024-03-31,0.5637
YouTube,2024-04-01,0.8209
YouTube,2024-04-02,0.747
YouTube,2024-04-03,0.6477
YouTube,2024-04-04,0.6562
YouTube,2024-04-05,0.6238
YouTube,2024-04-06,0.5285
YouTube,2024-04-07,0.5426
YouTube,2024-04-08,0.6859
YouTube,2024-04-09,0.786
YouTube,2024-04-10,0.6542
YouTube,2024-04-11,0.5908
YouTube,2024-04-12,0.6245
YouTube,2024-04-13,0.5949
YouTube,2024-04-14,0.5921
YouTube,2024-04-15,0.6714
YouTube,2024-04-16,0.6439
YouTube,2024-04-17,0.6662
YouTube,2024-04-18,0.621
YouTube,2024-04-19,0.7079
YouTube,2024-04-20,0.6154
YouTube,2024-04-21,0.5679
YouTube,2024-04-22,0.6132
YouTube,2024-04-23,0.6302
YouTube,2024-04-24,0.8001
YouTube,2024-04-25,0.6771
YouTube,2024-04-26,0.7959
YouTube,2024-04-27,0.5636
YouTube,2024-04-28,0.5635
YouTube,2024-04-29,0.6809
YouTube,2024-04-30,0.6751
YouTube,2024-05-01,0.9476
YouTube,2024-05-02,0.8453
YouTube,2024-05-03,0.6414
YouTube,2024-05-04,0.6102
YouTube,2024-05-05,0.5731
YouTube,2024-05-06,0.6371
YouTube,2024-05-07,0.6668
YouTube,2024-05-08,0.7451
YouTube,2024-05-09,0.7547
YouTube,2024-05-10,0.8155
YouTube,2024-05-11,0.7225
YouTube,2024-05-12,0.5653
YouTube,2024-05-13,0.6872
YouTube,2024-05-14,0.7369
YouTube,2024-05-15,0.6988
YouTube,2024-05-16,0.7447
YouTube,2024-05-17,0.7117
YouTube,2024-05-18,0.5477
YouTube,2024-05-19,0.5463
YouTube,2024-05-20,0.5845
YouTube,2024-05-21,0.6246
YouTube,2024-05-22,0.6467
YouTube,2024-05-23,0.6472
YouTube,2024-05-24,0.6183
YouTube,2024-05-25,0.6677
YouTube,2024-05-26,0.6071
YouTube,2024-05-27,0.521
YouTube,2024-05-28,0.6798
YouTube,2024-05-29,0.7166
YouTube,2024-05-30,0.659
YouTube,2024-05-31,0.6742
YouTube,2024-06-01,0.6179
YouTube,2024-06-02,0.5321
YouTube,2024-06-03,0.7557
YouTube,2024-06-04,0.788
YouTube,2024-06-05,0.866
YouTube,2024-06-06,0.6308
YouTube,2024-06-07,0.9737
YouTube,2024-06-08,0.856
YouTube,2024-06-09,0.6711
YouTube,2024-06-10,0.7898
YouTube,2024-06-11,0.7897
YouTube,2024-06-12,0.8991
YouTube,2024-06-13,0.9711
YouTube,2024-06-14,0.7472
YouTube,2024-06-15,0.6932
YouTube,2024-06-16,0.5684
YouTube,2024-06-17,0.7937
YouTube,2024-06-18,0.7208
YouTube,2024-06-19,0.6848
YouTube,2024-06-20,0.6874
YouTube,2024-06-21,0.7979
YouTube,2024-06-22,0.6315
YouTube,2024-06-23,0.557
YouTube,2024-06-24,0.6678
YouTube,2024-06-25,0.6584
YouTube,2024-06-26,0.7592
YouTube,2024-06-27,0.7148
YouTube,2024-06-28,0.8369
YouTube,2024-06-29,0.648
YouTube,2024-06-30,0.532
YouTube,2024-07-01,0.6669
YouTube,2024-07-02,0.7437
YouTube,2024-07-03,0.6837
YouTube,2024-07-04,0.6912
YouTube,2024-07-05,0.6909
YouTube,2024-07-06,0.5647
YouTube,2024-07-07,0.5606
YouTube,2024-07-08,0.6707
YouTube,2024-07-09,0.7748
YouTube,2024-07-10,0.7456
YouTube,2024-07-11,0.6684
YouTube,2024-07-12,0.709
YouTube,2024-07-13,0.6578
YouTube,2024-07-14,0.8195
YouTube,2024-07-15,0.8709
YouTube,2024-07-16,0.9146
YouTube,2024-07-17,0.9378
YouTube,2024-07-18,0.8566
YouTube,2024-07-19,0.7307
YouTube,2024-07-20,0.6341
YouTube,2024-07-21,0.5738
YouTube,2024-07-22,0.6969
YouTube,2024-07-23,0.8075
YouTube,2024-07-24,0.9618
YouTube,2024-07-25,1.0186
YouTube,2024-07-26,0.7311
YouTube,2024-07-27,0.6786
YouTube,2024-07-28,0.5957
YouTube,2024-07-29,0.6603
YouTube,2024-07-30,0.7148
YouTube,2024-07-31,0.7769
YouTube,2024-08-01,0.9062
YouTube,2024-08-02,0.7205
YouTube,2024-08-03,0.7343
YouTube,2024-08-04,0.5741
YouTube,2024-08-05,0.5994
YouTube,2024-08-06,0.6744
YouTube,2024-08-07,0.6994
YouTube,2024-08-08,0.8065
YouTube,2024-08-09,0.725
YouTube,2024-08-10,0.8387
YouTube,2024-08-11,0.617
YouTube,2024-08-12,0.692
YouTube,2024-08-13,0.762
YouTube,2024-08-14,0.7792
YouTube,2024-08-15,0.8568
YouTube,2024-08-16,0.7577
YouTube,2024-08-17,0.6795
YouTube,2024-08-18,0.6301
YouTube,2024-08-19,0.78
YouTube,2024-08-20,0.8609
YouTube,2024-08-21,0.8393
YouTube,2024-08-22,0.8586
YouTube,2024-08-23,0.8186
YouTube,2024-08-24,0.601
YouTube,2024-08-25,0.6779
YouTube,2024-08-26,0.665
YouTube,2024-08-27,0.7618
YouTube,2024-08-28,0.8006
YouTube,2024-08-29,0.806
YouTube,2024-08-30,0.7663
YouTube,2024-08-31,0.6207
YouTube,2024-09-01,0.6254
YouTube,2024-09-02,0.5902
YouTube,2024-09-03,0.6844
YouTube,2024-09-04,0.787
YouTube,2024-09-05,0.7652
YouTube,2024-09-06,0.764
YouTube,2024-09-07,0.5837
YouTube,2024-09-08,0.6877
YouTube,2024-09-09,0.7032
YouTube,2024-09-10,0.7838
YouTube,2024-09-11,0.6186
YouTube,2024-09-12,0.7688
YouTube,2024-09-13,0.7638
YouTube,2024-09-14,0.6511
YouTube,2024-09-15,0.6371
YouTube,2024-09-16,0.7493
YouTube,2024-09-17,0.7203
YouTube,2024-09-18,0.6857
YouTube,2024-09-19,0.7498
YouTube,2024-09-20,0.8299
YouTube,2024-09-21,0.6764
YouTube,2024-09-22,0.6395
YouTube,2024-09-23,0.6243
YouTube,2024-09-24,0.6515
YouTube,2024-09-25,0.6306
YouTube,2024-09-26,0.8149
YouTube,2024-09-27,0.7013
YouTube,2024-09-28,0.6195
YouTube,2024-09-29,0.522
YouTube,2024-09-30,0.6125
YouTube,2024-10-01,0.6814
YouTube,2024-10-02,0.6422
YouTube,2024-10-03,0.6809
YouTube,2024-10-04,0.7162
YouTube,2024-10-05,0.6682
YouTube,2024-10-06,0.5727
YouTube,2024-10-07,0.6316
YouTube,2024-10-08,0.6577
YouTube,2024-10-09,0.6631
YouTube,2024-10-10,0.7151
YouTube,2024-10-11,0.661
YouTube,2024-10-12,0.5918
YouTube,2024-10-13,0.499
YouTube,2024-10-14,0.4989
YouTube,2024-10-15,0.685
YouTube,2024-10-16,0.765
YouTube,2024-10-17,1.0646
YouTube,2024-10-18,0.9161
YouTube,2024-10-19,0.6463
YouTube,2024-10-20,0.652
YouTube,2024-10-21,0.5683
YouTube,2024-10-22,0.7469
YouTube,2024-10-23,0.7446
YouTube,2024-10-24,0.6866
YouTube,2024-10-25,0.8089
YouTube,2024-10-26,0.6428
YouTube,2024-10-27,0.6287
YouTube,2024-10-28,0.8196
YouTube,2024-10-29,0.881
YouTube,2024-10-30,0.7895
YouTube,2024-10-31,0.6933
YouTube,2024-11-01,0.8118
YouTube,2024-11-02,0.6736
YouTube,2024-11-03,0.6152
YouTube,2024-11-04,0.6167
YouTube,2024-11-05,0.6672
YouTube,2024-11-06,0.6244
YouTube,2024-11-07,0.649
YouTube,2024-11-08,0.8056
YouTube,2024-11-09,0.57
YouTube,2024-11-10,0.5748
YouTube,2024-11-11,0.6998
YouTube,2024-11-12,0.7133
YouTube,2024-11-13,0.7364
YouTube,2024-11-14,0.797
YouTube,2024-11-15,0.6701
YouTube,2024-11-16,0.7449
YouTube,2024-11-17,0.5329
YouTube,2024-11-18,0.7481
YouTube,2024-11-19,0.8246
YouTube,2024-11-20,0.808
YouTube,2024-11-21,0.9178
YouTube,2024-11-22,0.8259
YouTube,2024-11-23,0.8534
YouTube,2024-11-24,0.642
YouTube,2024-11-25,0.6355
YouTube,2024-11-26,0.6382
YouTube,2024-11-27,0.747
YouTube,2024-11-28,0.7016
YouTube,2024-11-29,0.7477
YouTube,2024-11-30,0.6169
YouTube,2024-12-01,0.4671
YouTube,2024-12-02,0.5699
YouTube,2024-12-03,0.7201
YouTube,2024-12-04,0.7367
YouTube,2024-12-05,0.6617
YouTube,2024-12-06,0.7254
YouTube,2024-12-07,0.6836
YouTube,2024-12-08,0.5859
YouTube,2024-12-09,0.6562
YouTube,2024-12-10,0.6995
YouTube,2024-12-11,0.704
YouTube,2024-12-12,0.8799
YouTube,2024-12-13,1.0074
