article,date,views
Twitter,2025-03-27,14270
Twitter,2025-03-28,15068
Twitter,2025-03-29,24868
Twitter,2025-03-30,22384
Twitter,2025-03-31,20252
Twitter,2025-04-01,13767
Twitter,2025-04-02,13907
Twitter,2025-04-03,13020
Twitter,2025-04-04,13234
Twitter,2025-04-05,12594
Twitter,2025-04-06,12223
Twitter,2025-04-07,12422
Twitter,2025-04-08,12707
Twitter,2025-04-09,13198
Twitter,2025-04-10,12911
Twitter,2025-04-11,13538
Twitter,2025-04-12,11304
Twitter,2025-04-13,11320
Twitter,2025-04-14,11925
Twitter,2025-04-15,12402
Twitter,2025-04-16,13629
Twitter,2025-04-17,12928
Twitter,2025-04-18,11166
Twitter,2025-04-19,10829
Twitter,2025-04-20,10693
Twitter,2025-04-21,12071
Twitter,2025-04-22,11888
Twitter,2025-04-23,13183
Twitter,2025-04-24,12870
Twitter,2025-04-25,16481
Twitter,2025-04-26,13832
Twitter,2025-04-27,14117
Twitter,2025-04-28,14158
Twitter,2025-04-29,12877
Twitter,2025-04-30,12170
Twitter,2025-05-01,11578
Twitter,2025-05-02,11727
Twitter,2025-05-03,11510
Twitter,2025-05-04,12003
Twitter,2025-05-05,11727
Twitter,2025-05-06,12503
Twitter,2025-05-07,15477
Twitter,2025-05-08,20536
Twitter,2025-05-09,17884
Twitter,2025-05-10,21873
Twitter,2025-05-11,15324
Twitter,2025-05-12,13840
Twitter,2025-05-13,12138
Twitter,2025-05-14,13644
Twitter,2025-05-15,11638
Twitter,2025-05-16,10699
Twitter,2025-05-17,11098
Twitter,2025-05-18,10816
Twitter,2025-05-19,10979
Twitter,2025-05-20,11289
Twitter,2025-05-21,10232
Twitter,2025-05-22,10421
Twitter,2025-05-23,14019
Twitter,2025-05-24,11451
Twitter,2025-05-25,10214
Twitter,2025-05-26,11072
Twitter,2025-05-27,11414
Twitter,2025-05-28,12002
Twitter,2025-05-29,11680
Twitter,2025-05-30,11540
Twitter,2025-05-31,11660
Twitter,2025-06-01,12034
Twitter,2025-06-02,12549
Twitter,2025-06-03,15235
Twitter,2025-06-04,12640
Twitter,2025-06-05,12822
Twitter,2025-06-06,13270
Twitter,2025-06-07,11614
Twitter,2025-06-08,11003
Twitter,2025-06-09,11779
Twitter,2025-06-10,12746
Twitter,2025-06-11,11996
Twitter,2025-06-12,13106
Twitter,2025-06-13,14230
Twitter,2025-06-14,13129
Twitter,2025-06-15,12102
Twitter,2025-06-16,12664
Twitter,2025-06-17,13057
Twitter,2025-06-18,12778
Twitter,2025-06-19,13019
Twitter,2025-06-20,11636
Twitter,2025-06-21,12104
Twitter,2025-06-22,11796
Twitter,2025-06-23,12466
Twitter,2025-06-24,12475
Twitter,2025-06-25,11000
Twitter,2025-06-26,10995
Twitter,2025-06-27,12201
Twitter,2025-06-28,11133
Twitter,2025-06-29,11103
Twitter,2025-06-30,10232
Twitter,2025-07-01,9438
Twitter,2025-07-02,9523
Twitter,2025-07-03,9164
Twitter,2025-07-04,9399
Twitter,2025-07-05,8642
Twitter,2025-07-06,9012
Twitter,2025-07-07,9535
Twitter,2025-07-08,11115
Twitter,2025-07-09,13576
Twitter,2025-07-10,11437
Twitter,2025-07-11,10547
Twitter,2025-07-12,10074
Twitter,2025-07-13,10386
Twitter,2025-07-14,11234
Twitter,2025-07-15,14427
Twitter,2025-07-16,11533
Twitter,2025-07-17,10216
Twitter,2025-07-18,9726
Twitter,2025-07-19,9643
Twitter,2025-07-20,9782
Twitter,2025-07-21,11222
Twitter,2025-07-22,9944
Twitter,2025-07-23,9946
Twitter,2025-07-24,10780
Twitter,2025-07-25,10957
Twitter,2025-07-26,10940
Twitter,2025-07-27,12528
Twitter,2025-07-28,11301
Twitter,2025-07-29,11644
Twitter,2025-07-30,10747
Twitter,2025-07-31,11198
Twitter,2025-08-01,10596
Twitter,2025-08-02,10496
Twitter,2025-08-03,10669
Twitter,2025-08-04,11023
Twitter,2025-08-05,11660
Twitter,2025-08-06,11928
Twitter,2025-08-07,13477
Twitter,2025-08-08,14035
Twitter,2025-08-09,12486
Twitter,2025-08-10,11953
Twitter,2025-08-11,11607
Twitter,2025-08-12,12643
Twitter,2025-08-13,13232
Twitter,2025-08-14,12931
Twitter,2025-08-15,11834
Twitter,2025-08-16,10957
Twitter,2025-08-17,10792
Twitter,2025-08-18,11113
Twitter,2025-08-19,12305
Twitter,2025-08-20,12117
Twitter,2025-08-21,12863
Twitter,2025-08-22,12962
Twitter,2025-08-23,11278
Twitter,2025-08-24,11270
Twitter,2025-08-25,12323
Twitter,2025-08-26,13139
Twitter,2025-08-27,14879
Twitter,2025-08-28,16688
Twitter,2025-08-29,12671
Twitter,2025-08-30,12099
Twitter,2025-08-31,11844
Twitter,2025-09-01,12290
Twitter,2025-09-02,12588
Twitter,2025-09-03,13431
Twitter,2025-09-04,13625
Twitter,2025-09-05,14277
Twitter,2025-09-06,13437
Twitter,2025-09-07,13559
Twitter,2025-09-08,16340
Twitter,2025-09-09,15230
Twitter,2025-09-10,16507
Twitter,2025-09-11,19891
Twitter,2025-09-12,19783
Twitter,2025-09-13,19133
Twitter,2025-09-14,18441
Twitter,2025-09-15,19955
Twitter,2025-09-16,17971
Twitter,2025-09-17,16990
Twitter,2025-09-18,17081
Twitter,2025-09-19,16526
Twitter,2025-09-20,17149
Twitter,2025-09-21,17153
Twitter,2025-09-22,17298
Twitter,2025-09-23,14941
Twitter,2025-09-24,15897
Twitter,2025-09-25,15479
Twitter,2025-09-26,15519
Twitter,2025-09-27,14675
Twitter,2025-09-28,14706
Twitter,2025-09-29,14704
Twitter,2025-09-30,14918
Twitter,2025-10-01,14408
Twitter,2025-10-02,12530
Twitter,2025-10-03,12504
Twitter,2025-10-04,12330
Twitter,2025-10-05,12256
Twitter,2025-10-06,12150
Twitter,2025-10-07,12838
Twitter,2025-10-08,13044
Twitter,2025-10-09,12419
Twitter,2025-10-10,12215
Twitter,2025-10-11,11572
Twitter,2025-10-12,12356
Twitter,2025-10-13,13713
Twitter,2025-10-14,13100
Twitter,2025-10-15,13615
Twitter,2025-10-16,13273
Twitter,2025-10-17,12520
Twitter,2025-10-18,12012
Twitter,2025-10-19,12399
Twitter,2025-10-20,12908
Twitter,2025-10-21,12595
Twitter,2025-10-22,12596
Twitter,2025-10-23,12150
Twitter,2025-10-24,12220
Twitter,2025-10-25,12279
Twitter,2025-10-26,12957
Twitter,2025-10-27,13417
Twitter,2025-10-28,13848
Twitter,2025-10-29,13733
Twitter,2025-10-30,13703
Twitter,2025-10-31,13283
Twitter,2025-11-01,12782
Twitter,2025-11-02,12935
Twitter,2025-11-03,13337
Twitter,2025-11-04,12807
Twitter,2025-11-05,13120
Twitter,2025-11-06,13894
Twitter,2025-11-07,14987
Twitter,2025-11-08,13461
Twitter,2025-11-09,13118
Twitter,2025-11-10,13630
Twitter,2025-11-11,13848
Twitter,2025-11-12,12826
Twitter,2025-11-13,14850
Twitter,2025-11-14,19200
Twitter,2025-11-15,16203
Twitter,2025-11-16,13183
Twitter,2025-11-17,15067
Twitter,2025-11-18,47969
Twitter,2025-11-19,17260
Twitter,2025-11-20,17727
Twitter,2025-11-21,17940
Twitter,2025-11-22,18984
Twitter,2025-11-23,18107
Twitter,2025-11-24,17930
Twitter,2025-11-25,17463
Twitter,2025-11-26,17087
Twitter,2025-11-27,16375
Twitter,2025-11-28,16622
Twitter,2025-11-29,16395
Twitter,2025-11-30,16798
Twitter,2025-12-01,16409
Twitter,2025-12-02,16741
Twitter,2025-12-03,17056
Twitter,2025-12-04,17628
Twitter,2025-12-05,17683
Twitter,2025-12-06,16599
Twitter,2025-12-07,16456
Twitter,2025-12-08,18014
Twitter,2025-12-09,18104
Twitter,2025-12-10,17902
Twitter,2025-12-11,16076
Twitter,2025-12-12,15574
Twitter,2025-12-13,13915
Twitter,2025-12-14,14048
Twitter,2025-12-15,15272
Twitter,2025-12-16,15582
Twitter,2025-12-17,16112
Twitter,2025-12-18,16613
Twitter,2025-12-19,15875
Twitter,2025-12-20,14958
Twitter,2025-12-21,14659
Twitter,2025-12-22,14379
Twitter,2025-12-23,14949
Twitter,2025-12-24,14210
Twitter,2025-12-25,13722
Twitter,2025-12-26,13403
Twitter,2025-12-27,13938
Twitter,2025-12-28,14289
Twitter,2025-12-29,14759
Twitter,2025-12-30,18057
Twitter,2025-12-31,14928
Twitter,2026-01-01,13995
Twitter,2026-01-02,14853
Twitter,2026-01-03,15485
Twitter,2026-01-04,15574
Twitter,2026-01-05,15902
Twitter,2026-01-06,15812
Twitter,2026-01-07,16396
Twitter,2026-01-08,16804
Twitter,2026-01-09,16226
Twitter,2026-01-10,15863
Twitter,2026-01-11,15902
Twitter,2026-01-12,15811
Twitter,2026-01-13,19328
Twitter,2026-01-14,17719
Twitter,2026-01-15,18918
Twitter,2026-01-16,21371
Twitter,2026-01-17,14637
Twitter,2026-01-18,14517
Twitter,2026-01-19,15154
Twitter,2026-01-20,15137
Twitter,2026-01-21,15287
Twitter,2026-01-22,15240
Twitter,2026-01-23,14115
Twitter,2026-01-24,13562
Twitter,2026-01-25,13675
Twitter,2026-01-26,13907
Twitter,2026-01-27,14556
Twitter,2026-01-28,15817
Twitter,2026-01-29,15154
Twitter,2026-01-30,15591
Twitter,2026-01-31,14249
Twitter,2026-02-01,14953
Twitter,2026-02-02,16024
Twitter,2026-02-03,17344
Twitter,2026-02-04,14911
Twitter,2026-02-05,14603
Twitter,2026-02-06,13761
Twitter,2026-02-07,13315
Twitter,2026-02-08,14909
Twitter,2026-02-09,14786
Twitter,2026-02-10,15232
Twitter,2026-02-11,13951
Twitter,2026-02-12,14732
Twitter,2026-02-13,13981
Twitter,2026-02-14,14347
Twitter,2026-02-15,14255
Twitter,2026-02-16,17564
Twitter,2026-02-17,16196
Twitter,2026-02-18,15575
Twitter,2026-02-19,15477
Twitter,2026-02-20,13582
Twitter,2026-02-21,12732
Twitter,2026-02-22,13537
Twitter,2026-02-23,14379
Twitter,2026-02-24,14235
Twitter,2026-02-25,12874
Twitter,2026-02-26,8265
Twitter,2026-02-27,6244
Twitter,2026-02-28,5139
Twitter,2026-03-01,4705
Twitter,2026-03-02,4499
Twitter,2026-03-03,3913
Twitter,2026-03-04,3674
Twitter,2026-03-05,3061
Twitter,2026-03-06,3134
Twitter,2026-03-07,2965
Twitter,2026-03-08,2988
Twitter,2026-03-09,3331
Twitter,2026-03-10,4164
Twitter,2026-03-11,4619
Twitter,2026-03-12,3370
Twitter,2026-03-13,2656
Twitter,2026-03-14,2774
Twitter,2026-03-15,2578
Twitter,2026-03-16,2430
Twitter,2026-03-17,2761
Twitter,2026-03-18,2807
Twitter,2026-03-19,2996
Twitter,2026-03-20,2916
Twitter,2026-03-21,4517
Twitter,2026-03-22,3124
Twitter,2026-03-23,3410
Twitter,2026-03-24,3045
Twitter,2026-03-25,2931
Twitter,2026-03-26,2851
Twitter,2026-03-27,2798
Twitter,2026-03-28,2462
Twitter,2026-03-29,2669
Twitter,2026-03-30,2839
Artificial_intelligence,2023-10-01,32769
Artificial_intelligence,2023-10-02,32520
Artificial_intelligence,2023-10-03,34328
Artificial_intelligence,2023-10-04,36552
Artificial_intelligence,2023-10-05,35352
Artificial_intelligence,2023-10-06,30365
Artificial_intelligence,2023-10-07,30000
Artificial_intelligence,2023-10-08,30149
Artificial_intelligence,2023-10-09,34085
Artificial_intelligence,2023-10-10,38663
Artificial_intelligence,2023-10-11,34233
Artificial_intelligence,2023-10-12,33719
Artificial_intelligence,2023-10-13,31308
Artificial_intelligence,2023-10-14,27528
Artificial_intelligence,2023-10-15,30432
Artificial_intelligence,2023-10-16,34902
Artificial_intelligence,2023-10-17,34722
Artificial_intelligence,2023-10-18,33318
Artificial_intelligence,2023-10-19,34174
Artificial_intelligence,2023-10-20,28141
Artificial_intelligence,2023-10-21,25014
Artificial_intelligence,2023-10-22,27878
Artificial_intelligence,2023-10-23,27879
Artificial_intelligence,2023-10-24,28291
Artificial_intelligence,2023-10-25,29267
Artificial_intelligence,2023-10-26,29990
Artificial_intelligence,2023-10-27,28270
Artificial_intelligence,2023-10-28,23277
Artificial_intelligence,2023-10-29,23913
Artificial_intelligence,2023-10-30,28263
Artificial_intelligence,2023-10-31,29773
Artificial_intelligence,2023-11-01,31236
Artificial_intelligence,2023-11-02,31020
Artificial_intelligence,2023-11-03,30488
Artificial_intelligence,2023-11-04,25930
Artificial_intelligence,2023-11-05,25880
Artificial_intelligence,2023-11-06,31969
Artificial_intelligence,2023-11-07,34950
Artificial_intelligence,2023-11-08,37461
Artificial_intelligence,2023-11-09,33085
Artificial_intelligence,2023-11-10,27392
Artificial_intelligence,2023-11-11,24231
Artificial_intelligence,2023-11-12,25344
Artificial_intelligence,2023-11-13,29205
Artificial_intelligence,2023-11-14,30137
Artificial_intelligence,2023-11-15,30413
Artificial_intelligence,2023-11-16,31847
Artificial_intelligence,2023-11-17,30258
Artificial_intelligence,2023-11-18,27809
Artificial_intelligence,2023-11-19,29561
Artificial_intelligence,2023-11-20,35399
Artificial_intelligence,2023-11-21,34316
Artificial_intelligence,2023-11-22,38632
Artificial_intelligence,2023-11-23,33963
Artificial_intelligence,2023-11-24,33386
Artificial_intelligence,2023-11-25,27470
Artificial_intelligence,2023-11-26,27220
Artificial_intelligence,2023-11-27,35026
Artificial_intelligence,2023-11-28,31381
Artificial_intelligence,2023-11-29,30612
Artificial_intelligence,2023-11-30,32557
Artificial_intelligence,2023-12-01,30260
Artificial_intelligence,2023-12-02,26958
Artificial_intelligence,2023-12-03,27152
Artificial_intelligence,2023-12-04,32687
Artificial_intelligence,2023-12-05,34213
Artificial_intelligence,2023-12-06,35011
Artificial_intelligence,2023-12-07,33702
Artificial_intelligence,2023-12-08,31834
Artificial_intelligence,2023-12-09,30324
Artificial_intelligence,2023-12-10,33287
Artificial_intelligence,2023-12-11,34621
Artificial_intelligence,2023-12-12,33645
Artificial_intelligence,2023-12-13,116843
Artificial_intelligence,2023-12-14,33354
Artificial_intelligence,2023-12-15,30065
Artificial_intelligence,2023-12-16,26261
Artificial_intelligence,2023-12-17,25563
Artificial_intelligence,2023-12-18,30433
Artificial_intelligence,2023-12-19,30262
Artificial_intelligence,2023-12-20,28749
Artificial_intelligence,2023-12-21,28784
Artificial_intelligence,2023-12-22,25355
Artificial_intelligence,2023-12-23,22886
Artificial_intelligence,2023-12-24,22552
Artificial_intelligence,2023-12-25,21799
Artificial_intelligence,2023-12-26,24223
Artificial_intelligence,2023-12-27,26700
Artificial_intelligence,2023-12-28,26376
Artificial_intelligence,2023-12-29,25997
Artificial_intelligence,2023-12-30,23872
Artificial_intelligence,2023-12-31,23185
Artificial_intelligence,2024-01-01,24754
Artificial_intelligence,2024-01-02,31358
Artificial_intelligence,2024-01-03,32479
Artificial_intelligence,2024-01-04,34879
Artificial_intelligence,2024-01-05,31256
Artificial_intelligence,2024-01-06,26949
Artificial_intelligence,2024-01-07,27153
Artificial_intelligence,2024-01-08,31730
Artificial_intelligence,2024-01-09,48863
Artificial_intelligence,2024-01-10,50185
Artificial_intelligence,2024-01-11,50328
Artificial_intelligence,2024-01-12,42471
Artificial_intelligence,2024-01-13,36660
Artificial_intelligence,2024-01-14,38600
Artificial_intelligence,2024-01-15,47467
Artificial_intelligence,2024-01-16,50522
Artificial_intelligence,2024-01-17,51135
Artificial_intelligence,2024-01-18,50781
Artificial_intelligence,2024-01-19,47974
Artificial_intelligence,2024-01-20,40757
Artificial_intelligence,2024-01-21,41683
Artificial_intelligence,2024-01-22,51542
Artificial_intelligence,2024-01-23,55058
Artificial_intelligence,2024-01-24,52707
Artificial_intelligence,2024-01-25,49410
Artificial_intelligence,2024-01-26,42762
Artificial_intelligence,2024-01-27,39386
Artificial_intelligence,2024-01-28,39891
Artificial_intelligence,2024-01-29,53349
Artificial_intelligence,2024-01-30,53926
Artificial_intelligence,2024-01-31,52693
Artificial_intelligence,2024-02-01,39078
Artificial_intelligence,2024-02-02,32895
Artificial_intelligence,2024-02-03,26714
Artificial_intelligence,2024-02-04,28639
Artificial_intelligence,2024-02-05,35542
Artificial_intelligence,2024-02-06,34862
Artificial_intelligence,2024-02-07,34626
Artificial_intelligence,2024-02-08,33216
Artificial_intelligence,2024-02-09,29130
Artificial_intelligence,2024-02-10,24225
Artificial_intelligence,2024-02-11,24290
Artificial_intelligence,2024-02-12,30672
Artificial_intelligence,2024-02-13,33096
Artificial_intelligence,2024-02-14,33490
Artificial_intelligence,2024-02-15,31920
Artificial_intelligence,2024-02-16,32477
Artificial_intelligence,2024-02-17,27257
Artificial_intelligence,2024-02-18,35607
Artificial_intelligence,2024-02-19,32758
Artificial_intelligence,2024-02-20,36061
Artificial_intelligence,2024-02-21,34763
Artificial_intelligence,2024-02-22,34763
Artificial_intelligence,2024-02-23,28260
Artificial_intelligence,2024-02-24,25830
Artificial_intelligence,2024-02-25,27693
Artificial_intelligence,2024-02-26,32408
Artificial_intelligence,2024-02-27,35645
Artificial_intelligence,2024-02-28,35985
Artificial_intelligence,2024-02-29,35116
Artificial_intelligence,2024-03-01,36622
Artificial_intelligence,2024-03-02,28580
Artificial_intelligence,2024-03-03,29453
Artificial_intelligence,2024-03-04,36920
Artificial_intelligence,2024-03-05,37618
Artificial_intelligence,2024-03-06,38416
Artificial_intelligence,2024-03-07,35060
Artificial_intelligence,2024-03-08,29271
Artificial_intelligence,2024-03-09,26416
Artificial_intelligence,2024-03-10,27414
Artificial_intelligence,2024-03-11,33191
Artificial_intelligence,2024-03-12,35596
Artificial_intelligence,2024-03-13,34020
Artificial_intelligence,2024-03-14,32083
Artificial_intelligence,2024-03-15,32154
Artificial_intelligence,2024-03-16,37347
Artificial_intelligence,2024-03-17,26001
Artificial_intelligence,2024-03-18,32087
Artificial_intelligence,2024-03-19,31838
Artificial_intelligence,2024-03-20,30175
Artificial_intelligence,2024-03-21,29114
Artificial_intelligence,2024-03-22,27425
Artificial_intelligence,2024-03-23,22637
Artificial_intelligence,2024-03-24,23708
Artificial_intelligence,2024-03-25,31117
Artificial_intelligence,2024-03-26,34803
Artificial_intelligence,2024-03-27,32677
Artificial_intelligence,2024-03-28,30099
Artificial_intelligence,2024-03-29,25319
Artificial_intelligence,2024-03-30,22548
Artificial_intelligence,2024-03-31,22073
Artificial_intelligence,2024-04-01,26365
Artificial_intelligence,2024-04-02,29161
Artificial_intelligence,2024-04-03,29397
Artificial_intelligence,2024-04-04,28300
Artificial_intelligence,2024-04-05,26339
Artificial_intelligence,2024-04-06,24158
Artificial_intelligence,2024-04-07,23590
Artificial_intelligence,2024-04-08,27103
Artificial_intelligence,2024-04-09,26088
Artificial_intelligence,2024-04-10,28789
Artificial_intelligence,2024-04-11,24565
Artificial_intelligence,2024-04-12,23822
Artificial_intelligence,2024-04-13,22242
Artificial_intelligence,2024-04-14,24005
Artificial_intelligence,2024-04-15,34630
Artificial_intelligence,2024-04-16,31901
Artificial_intelligence,2024-04-17,29545
Artificial_intelligence,2024-04-18,29451
Artificial_intelligence,2024-04-19,29946
Artificial_intelligence,2024-04-20,26065
Artificial_intelligence,2024-04-21,26282
Artificial_intelligence,2024-04-22,30621
Artificial_intelligence,2024-04-23,32932
Artificial_intelligence,2024-04-24,31365
Artificial_intelligence,2024-04-25,30808
Artificial_intelligence,2024-04-26,31084
Artificial_intelligence,2024-04-27,26554
Artificial_intelligence,2024-04-28,23345
Artificial_intelligence,2024-04-29,31338
Artificial_intelligence,2024-04-30,30280
Artificial_intelligence,2024-05-01,28336
Artificial_intelligence,2024-05-02,27839
Artificial_intelligence,2024-05-03,27597
Artificial_intelligence,2024-05-04,24638
Artificial_intelligence,2024-05-05,24216
Artificial_intelligence,2024-05-06,30410
Artificial_intelligence,2024-05-07,28994
Artificial_intelligence,2024-05-08,29113
Artificial_intelligence,2024-05-09,27697
Artificial_intelligence,2024-05-10,19582
Artificial_intelligence,2024-05-11,16886
Artificial_intelligence,2024-05-12,16886
Artificial_intelligence,2024-05-13,20697
Artificial_intelligence,2024-05-14,28413
Artificial_intelligence,2024-05-15,21886
Artificial_intelligence,2024-05-16,22494
Artificial_intelligence,2024-05-17,23046
Artificial_intelligence,2024-05-18,18965
Artificial_intelligence,2024-05-19,17438
Artificial_intelligence,2024-05-20,22620
Artificial_intelligence,2024-05-21,23901
Artificial_intelligence,2024-05-22,21459
Artificial_intelligence,2024-05-23,23065
Artificial_intelligence,2024-05-24,21369
Artificial_intelligence,2024-05-25,17216
Artificial_intelligence,2024-05-26,16511
Artificial_intelligence,2024-05-27,22821
Artificial_intelligence,2024-05-28,22357
Artificial_intelligence,2024-05-29,21439
Artificial_intelligence,2024-05-30,21036
Artificial_intelligence,2024-05-31,18303
Artificial_intelligence,2024-06-01,15293
Artificial_intelligence,2024-06-02,16033
Artificial_intelligence,2024-06-03,18920
Artificial_intelligence,2024-06-04,19774
Artificial_intelligence,2024-06-05,19366
Artificial_intelligence,2024-06-06,20007
Artificial_intelligence,2024-06-07,18146
Artificial_intelligence,2024-06-08,16442
Artificial_intelligence,2024-06-09,17627
Artificial_intelligence,2024-06-10,20257
Artificial_intelligence,2024-06-11,20373
Artificial_intelligence,2024-06-12,19152
Artificial_intelligence,2024-06-13,18365
Artificial_intelligence,2024-06-14,15943
Artificial_intelligence,2024-06-15,14035
Artificial_intelligence,2024-06-16,13379
Artificial_intelligence,2024-06-17,17032
Artificial_intelligence,2024-06-18,17196
Artificial_intelligence,2024-06-19,18069
Artificial_intelligence,2024-06-20,17092
Artificial_intelligence,2024-06-21,16240
Artificial_intelligence,2024-06-22,15173
Artificial_intelligence,2024-06-23,14327
Artificial_intelligence,2024-06-24,17311
Artificial_intelligence,2024-06-25,18359
Artificial_intelligence,2024-06-26,22852
Artificial_intelligence,2024-06-27,17772
Artificial_intelligence,2024-06-28,17464
Artificial_intelligence,2024-06-29,15392
Artificial_intelligence,2024-06-30,15261
Artificial_intelligence,2024-07-01,17764
Artificial_intelligence,2024-07-02,17521
Artificial_intelligence,2024-07-03,18966
Artificial_intelligence,2024-07-04,17557
Artificial_intelligence,2024-07-05,17321
Artificial_intelligence,2024-07-06,14063
Artificial_intelligence,2024-07-07,14731
Artificial_intelligence,2024-07-08,18691
Artificial_intelligence,2024-07-09,17285
Artificial_intelligence,2024-07-10,17468
Artificial_intelligence,2024-07-11,16702
Artificial_intelligence,2024-07-12,18141
Artificial_intelligence,2024-07-13,13804
Artificial_intelligence,2024-07-14,14248
Artificial_intelligence,2024-07-15,15757
Artificial_intelligence,2024-07-16,16075
Artificial_intelligence,2024-07-17,16223
Artificial_intelligence,2024-07-18,16536
Artificial_intelligence,2024-07-19,20575
Artificial_intelligence,2024-07-20,16993
Artificial_intelligence,2024-07-21,12633
Artificial_intelligence,2024-07-22,15647
Artificial_intelligence,2024-07-23,15345
Artificial_intelligence,2024-07-24,15414
Artificial_intelligence,2024-07-25,15613
Artificial_intelligence,2024-07-26,15563
Artificial_intelligence,2024-07-27,13200
Artificial_intelligence,2024-07-28,12708
Artificial_intelligence,2024-07-29,16499
Artificial_intelligence,2024-07-30,18778
Artificial_intelligence,2024-07-31,16661
